nct_id,brief_title,official_title,overall_status,start_date,completion_date,last_update,study_type,phase,enrollment,enrollment_type,allocation,intervention_model,primary_purpose,masking,condition,intervention_name,intervention_type,primary_outcome_count,secondary_outcome_count,min_age,max_age,sex,healthy_volunteers,lead_sponsor_name,lead_sponsor_class,collaborator_count,location_count,countries,trial_success,is_phase1,is_phase2,is_phase3,is_phase4,is_combined_phase,phase_numeric,is_oncology,is_autoimmune,is_cns,is_cardiovascular,condition_count,log_enrollment,enrollment_size,is_small_trial,is_actual_enrollment,is_industry_sponsor,is_academic_sponsor,is_big_pharma,has_collaborators,is_multisite,is_international,is_us_trial,is_europe_trial,is_randomized,is_blinded,is_treatment_purpose,is_parallel,total_outcome_count,has_secondary_outcomes,is_drug,is_biological,is_device,intervention_count,has_multiple_interventions,start_date_dt,completion_date_dt,study_duration_days,start_year,is_recent_trial,complexity_score,is_complex_trial
NCT02948101,"PD 0360324 and Cyclophosphamide in Treating Patients With Recurrent High-Grade Epithelial Ovarian, Primary Peritoneal, or Fallopian Tube Cancer",Pilot Study of the Pre-Conditioning Effects of Anti-Macrophage Therapy Using PD 0360324 in Recurrent Platinum-Resistant Epithelial Ovarian Cancer,WITHDRAWN,2018-12-31,2019-02-06,2019-03-12,INTERVENTIONAL,PHASE2,0.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Recurrent Fallopian Tube Carcinoma|Recurrent Ovarian Carcinoma|Recurrent Primary Peritoneal Carcinoma,Anti-CSF1 Monoclonal Antibody PD-0360324|Cyclophosphamide|Laboratory Biomarker Analysis,DRUG|OTHER|BIOLOGICAL,5,0,18 Years,,FEMALE,False,M.D. Anderson Cancer Center,OTHER,1,1,United States,0.0,0,1,0,0,0,2.0,1,0,0,0,3,0.0,,1,1,0,1,0,1,0,0,1,0,0,0,1,0,5,0,1,1,0,3,1,2018-12-31,2019-02-06,37.0,2018.0,1,2,0
NCT01065701,Comparison of Two Doses of Intranasal Dexmedetomidine as Premedication in Children,Comparison of Two Doses of Intranasal Dexmedetomidine as Premedication in Children - a Double-blinded Randomized Controlled Trial,COMPLETED,2009-07,2010-08,2017-10-26,INTERVENTIONAL,PHASE3,104.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Patient Between 1-8 Years Old Undergoing Elective Surgery at Queen Mary Hospital,Dexmedetomidine,DRUG,1,1,1 Year,8 Years,ALL,False,The University of Hong Kong,OTHER,0,1,Hong Kong,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.653960350157523,medium,0,1,0,1,0,0,0,0,0,0,1,1,1,1,2,1,1,0,0,1,0,,,,,0,0,0
NCT01402401,Phase II of AUY922 in Second-line Gastric Cancer in Combination With Trastuzumab in HER2 Positive Patients,"An Open-label, Single-arm, Multi-center Phase II Study to Evaluate the Efficacy and Safety of AUY922 in Combination With Trastuzumab Standard Therapy as Second-line Treatment in Patients With HER2-positive Advanced Gastric Cancer",TERMINATED,2011-11,2013-06,2020-12-10,INTERVENTIONAL,PHASE2,21.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Advanced Gastric Cancer,AUY922|Trastuzumab,DRUG,1,0,18 Years,,ALL,False,Novartis Pharmaceuticals,INDUSTRY,0,15,United States|South Korea|France|Spain|Germany|Japan|Belgium|Italy,0.0,0,1,0,0,0,2.0,1,0,0,0,1,3.091042453358316,small,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,2,1,,,,,0,2,0
NCT00068601,S0230 Goserelin in Preventing Ovarian Failure in Women Receiving Chemotherapy for Breast Cancer,"Phase III Trial of LHRH Analog Administration During Chemotherapy to Reduce Ovarian Failure Following Chemotherapy in Early Stage, Hormone-Receptor Negative Breast Cancer",COMPLETED,2003-10,2016-09,2019-12-30,INTERVENTIONAL,PHASE3,257.0,ACTUAL,RANDOMIZED,PARALLEL,SUPPORTIVE_CARE,NONE,Breast Cancer|Infertility|Menopausal Symptoms,cyclophosphamide|goserelin acetate,DRUG,1,2,18 Years,49 Years,FEMALE,False,SWOG Cancer Research Network,NETWORK,4,34,Australia|New Zealand|Switzerland|Hungary|Belgium|Italy,1.0,0,0,1,0,0,3.0,1,0,0,0,3,5.552959584921617,large,0,1,0,0,0,1,1,1,0,1,1,0,0,1,3,1,1,0,0,2,1,,,,,0,3,1
NCT01189812,Safety and Efficacy Study of Citalopram and Lithium for the Treatment of Depressive Mood Disorder Symptoms,"A Randomized, Double-Blind, Placebo-Controlled, Fixed-Dose Study to Assess the Safety and Efficacy of Citalopram in Combination With Lithium or Placebo in the Treatment of Symptoms in Patients With Depressive Mood Disorders",COMPLETED,2010-03,2011-01,2011-08-24,INTERVENTIONAL,PHASE2,80.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Major Depressive Disorder|Dysthymia|Depression Not Otherwise Specified|Borderline Personality Disorder,Lithium Carbonate|Placebo|Citalopram,DRUG,1,2,18 Years,75 Years,ALL,False,Columbia Northwest Pharmaceuticals,INDUSTRY,0,2,United States,1.0,0,1,0,0,0,2.0,0,0,1,0,4,4.394449154672439,medium,1,1,1,0,0,0,1,0,1,0,1,1,1,1,3,1,1,0,0,3,1,,,,,0,2,0
NCT00764881,Effects of SH T00658ID on Libido,"Multi-center, Double-blind, Randomized Study to Investigate the Impact of a Sequential Oral Contraceptive Containing Estradiol Valerate and Dienogest (SH T00658ID) Compared to a Monophasic Contraceptive Containing Ethinylestradiol and Levonorgestrel (Microgynon) Over 6 Treatment Cycles on Alleviating Complaints of Reduced Libido in Women With Acquired Female Sexual Dysfunction (FSD) Associated With Oral Contraceptive Use",COMPLETED,2009-01,2010-07,2014-12-30,INTERVENTIONAL,PHASE3,217.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Contraception|Libido,"EV/DNG (Qlaira, BAY86-5027, SH T00658ID)|Microgynon|Placebo",DRUG,2,108,18 Years,50 Years,FEMALE,False,Bayer,INDUSTRY,0,32,Australia|Austria|Thailand|Spain|Germany|Belgium|Italy,1.0,0,0,1,0,0,3.0,0,0,0,0,2,5.384495062789089,large,0,1,1,0,0,0,1,1,0,1,1,1,1,1,110,1,1,0,0,3,1,,,,,0,4,1
NCT02013830,A Study of Avastin (Bevacizumab) and Xeloda (Capecitabine) in Patients With Advanced or Metastatic Liver Cancer,"A Single-arm, Open-label Study of Avastin Plus Xeloda on Objective Treatment Response in Patients With Advanced or Metastatic Liver Cancer Who Have Had no Previous Cytotoxic Chemotherapy",COMPLETED,2005-05,2008-03,2014-06-06,INTERVENTIONAL,PHASE2,45.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Liver Cancer,bevacizumab [Avastin]|capecitabine [Xeloda],DRUG,1,7,18 Years,,ALL,False,Hoffmann-La Roche,INDUSTRY,0,7,Singapore|Hong Kong|Australia|Taiwan,1.0,0,1,0,0,0,2.0,1,0,0,0,1,3.828641396489095,small,1,1,1,0,1,0,1,1,0,0,0,0,1,0,8,1,1,0,0,2,1,,,,,0,3,1
NCT06067230,A Study to Investigate the Immunogenicity and Safety of mRNA-1345 Vaccine Targeting Respiratory Syncytial Virus (RSV) in High-risk Adults,"A Phase 3 Study to Evaluate the Immunogenicity and Safety of mRNA-1345, an mRNA Vaccine Targeting Respiratory Syncytial Virus, in High-Risk Adults",ACTIVE_NOT_RECRUITING,2023-10-06,2026-07-30,2025-08-08,INTERVENTIONAL,PHASE3,1153.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,QUADRUPLE,Respiratory Syncytial Virus,mRNA-1345,BIOLOGICAL,6,21,18 Years,,ALL,False,"ModernaTX, Inc.",INDUSTRY,0,44,Puerto Rico|Canada|United Kingdom|United States,,0,0,1,0,0,3.0,0,0,0,0,1,7.050989447068045,xlarge,0,1,1,0,0,0,1,1,1,1,1,1,0,1,27,1,0,1,0,1,0,2023-10-06,2026-07-30,1028.0,2023.0,1,2,0
NCT01775930,Carfilzomib in Refractory Renal Cell Carcinoma (RCC),Phase II Study of Carfilzomib in Patients With Refractory Renal Cell Carcinoma,COMPLETED,2013-10,2019-01-18,2020-03-04,INTERVENTIONAL,PHASE2,10.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Kidney Cancer,Carfilzomib,DRUG,1,4,18 Years,,ALL,False,M.D. Anderson Cancer Center,OTHER,1,1,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,1,2.3978952727983707,small,1,1,0,1,0,1,0,0,1,0,0,0,1,0,5,1,1,0,0,1,0,,2019-01-18,,,0,0,0
NCT03071965,Extension Study of NT-501 Ciliary Neurotrophic Factor (CNTF) Implant for Macular Telangiectasia (MacTel),Extension Study of NT-501 Ciliary Neurotrophic Factor (CNTF) Implant for Macular Telangiectasia (MacTel),COMPLETED,2017-05-12,2021-05-11,2025-05-09,INTERVENTIONAL,PHASE2,70.0,ACTUAL,NON_RANDOMIZED,PARALLEL,TREATMENT,SINGLE,MacTel (Macular Telangiectasia) Type 2,Ciliary neurotrophic factor (CNTF)|Surgery|Surgery,PROCEDURE|BIOLOGICAL,2,4,21 Years,80 Years,ALL,False,Neurotech Pharmaceuticals,INDUSTRY,0,11,Australia|United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.2626798770413155,medium,1,1,1,0,0,0,1,1,1,0,0,0,1,1,6,1,0,1,0,3,1,2017-05-12,2021-05-11,1460.0,2017.0,1,3,1
NCT00950365,Pemetrexed Disodium With or Without Erlotinib Hydrochloride in Treating Patients With Stage IIIB-IV or Recurrent Non-Small Cell Lung Cancer,A Randomized Phase II Study of Schedule-Modulated Concomitant Pemetrexed (Alimta) and Erlotinib (Tarceva) vs Single Agent Pemetrexed (Alimta®) in Patients With Progressive or Recurrent Non-small Cell Lung Cancer (NSCLC),COMPLETED,2006-04,2017-11-17,2020-09-16,INTERVENTIONAL,PHASE2,79.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Bronchioloalveolar Carcinoma|Large Cell Lung Carcinoma|Lung Adenocarcinoma|Recurrent Non-Small Cell Lung Carcinoma|Stage IIIB Non-Small Cell Lung Cancer|Stage IV Non-Small Cell Lung Cancer,Erlotinib Hydrochloride|Laboratory Biomarker Analysis|Pemetrexed Disodium,DRUG|OTHER,1,2,18 Years,,ALL,False,Albert Einstein College of Medicine,OTHER,3,5,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,6,4.382026634673881,medium,1,1,0,1,0,1,1,0,1,0,1,0,1,1,3,1,1,0,0,3,1,,2017-11-17,,,0,2,0
NCT01621867,Repeated Application of Gene Therapy in CF Patients,"A Randomised, Double-blind, Placebo-controlled Phase 2B Clinical Trial of Repeated Application of Gene Therapy in Patients With Cystic Fibrosis",COMPLETED,2012-05,2014-05,2015-10-22,INTERVENTIONAL,PHASE2,130.0,ACTUAL,RANDOMIZED,SINGLE_GROUP,TREATMENT,DOUBLE,Cystic Fibrosis,pGM169/GL67A|Placebo,DRUG,1,3,12 Years,,ALL,False,Imperial College London,OTHER,3,3,United Kingdom,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.875197323201151,medium,0,1,0,1,0,1,1,0,0,1,1,1,1,0,4,1,1,0,0,2,1,,,,,0,1,0
NCT01761500,Improve the Survival Rate of Chinese Children and Adolescents With Non-Hodgkin's Lymphoma,,COMPLETED,1998-03,2011-12,2013-01-04,INTERVENTIONAL,PHASE2,200.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Childhood Non-Hodgkin's Lymphoma,Modified BFM-90 protocol,OTHER,1,1,6 Months,20 Years,ALL,False,Sun Yat-sen University,OTHER,0,0,,1.0,0,1,0,0,0,2.0,1,0,0,0,1,5.303304908059076,medium,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,,,,,0,0,0
NCT06692907,Efficacy Study of IM Administered CssBA+dmLT Against Moderate-severe Diarrhea in Human Infection Model With ETEC Strain B7A in Healthy Adults,"A Phase 2b, Double-Blind, Placebo Controlled Trial to Evaluate the Efficacy of Intramuscularly Administered CssBA+dmLT Against Moderate-severe Diarrhea in a Controlled Human Infection Model With Enterotoxigenic Escherichia Coli (ETEC) Strain B7A in Healthy Adults",ACTIVE_NOT_RECRUITING,2025-03-31,2026-08-20,2026-01-30,INTERVENTIONAL,PHASE2,72.0,ESTIMATED,RANDOMIZED,SEQUENTIAL,PREVENTION,DOUBLE,Escherichia Infection,B7A (ETEC challenge strain)|CssBA|dmLT|Placebo,OTHER|BIOLOGICAL,6,11,18 Years,49 Years,ALL,True,National Institute of Allergy and Infectious Diseases (NIAID),NIH,0,2,United States,,0,1,0,0,0,2.0,0,0,0,0,1,4.290459441148391,medium,1,0,0,1,0,0,1,0,1,0,1,1,0,0,17,1,0,1,0,4,1,2025-03-31,2026-08-20,507.0,2025.0,1,2,0
NCT00092807,Sitosterolemia Extension Study (0653-003)(COMPLETED),"A Multicenter, Randomized, Double-Blind, Placebo-Controlled Study to Evaluate the Safety and Efficacy of MK0653 When Added to Current Regimen in Patients With Homozygous Sitosterolemia - 1 Year Open-Label Extension",COMPLETED,2001-02-12,2004-11-30,2024-08-15,INTERVENTIONAL,PHASE3,37.0,ACTUAL,,,TREATMENT,,"Lipid Metabolism, Inborn Errors|Heart Disease","MK0653, ezetimibe|Comparator: placebo",DRUG,1,1,10 Years,,ALL,False,Organon and Co,INDUSTRY,0,0,,1.0,0,0,1,0,0,3.0,0,0,0,1,2,3.6375861597263857,small,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,1,2001-02-12,2004-11-30,1387.0,2001.0,0,2,0
NCT01657292,Oleogel-S10 Versus Standard of Care in Healing of Grade 2a Burn Wounds,"Open, Blindly Evaluated, Prospective, Controlled, Randomized, Multicenter Phase III Clinical Trial to Compare Intra-individually the Efficacy and Tolerance of Oleogel-S10 Versus Standard of Care in Accelerating the Healing of Grade 2a Partial-Thickness Burn Wounds",COMPLETED,2012-08,2014-07,2015-09-28,INTERVENTIONAL,PHASE3,61.0,ACTUAL,RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Burns,Oleogel-S10 ointment|Octenilin® wound gel,DRUG|DEVICE,1,10,18 Years,,ALL,False,Birken AG,INDUSTRY,0,9,Germany|United Kingdom|Switzerland|Sweden,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.127134385045092,medium,1,1,1,0,0,0,1,1,0,1,1,0,1,0,11,1,1,0,1,2,1,,,,,0,3,1
NCT00363636,A Study of Galiximab + Rituximab Versus Rituximab + Placebo in Follicular Non-Hodgkin's Lymphoma (NHL),"A Phase III, Randomized, Double-Blind Study of Galiximab in Combination With Rituximab Compared With Rituximab in Combination With Placebo for the Treatment of Subjects With Relapsed or Refractory, Follicular Non-Hodgkin's Lymphoma",TERMINATED,2006-09,2010-04,2015-10-02,INTERVENTIONAL,PHASE3,340.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,"Lymphoma, Non-Hodgkin's",Galiximab in combination with rituximab|Rituximab in combination with placebo,DRUG,1,4,18 Years,,ALL,False,Biogen,INDUSTRY,0,0,,0.0,0,0,1,0,0,3.0,1,0,0,0,1,5.831882477283517,large,0,1,1,0,1,0,0,0,0,0,1,1,1,1,5,1,1,0,0,2,1,,,,,0,1,0
NCT00656136,BIBW 2992 and BSC Versus Placebo and BSC in Non-small Cell Lung Cancer Patients Failing Erlotinib or Gefitinib (LUX-LUNG 1),"Phase IIb/III Randomized, Double-blind Trial of BIBW 2992 Plus Best Supportive Care (BSC) Versus Placebo Plus BSC in Non-small Cell Lung Cancer Patients Failing Erlotinib or Gefitinib (LUX-Lung 1)",COMPLETED,2008-04,2013-10,2016-07-26,INTERVENTIONAL,PHASE3,585.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,"Carcinoma, Non-Small-Cell Lung",placebo|BIBW 2992,DRUG,1,2,18 Years,,ALL,False,Boehringer Ingelheim,INDUSTRY,0,90,United Kingdom|United States|Canada|South Korea|Taiwan|Thailand|France|Spain|China|Singapore|Germany|Netherlands|Belgium|Italy|Hong Kong,1.0,0,0,1,0,0,3.0,1,0,0,0,1,6.373319789577012,xlarge,0,1,1,0,0,0,1,1,1,1,1,1,1,1,3,1,1,0,0,2,1,,,,,0,2,0
NCT00473811,Diabetic Educational Eating Plan,Applicability of a Low Glycemic Index Diet in Diabetes,COMPLETED,2005-08,2012-08,2012-08-30,INTERVENTIONAL,PHASE1|PHASE2,40.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,SINGLE,Low-GI Dietary Education|ADA Dietary Education,Low GI|ADA diet,BEHAVIORAL,1,0,21 Years,,ALL,False,"University of Massachusetts, Worcester",OTHER,0,1,United States,1.0,1,1,0,0,1,1.5,0,0,0,0,2,3.713572066704308,small,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,2,1,,,,,0,3,1
NCT00137111,Therapy for Newly Diagnosed Patients With Acute Lymphoblastic Leukemia,Total XV - Total Therapy Study XV for Newly Diagnosed Patients With Acute Lymphoblastic Leukemia,COMPLETED,2000-07-08,2014-04,2020-09-11,INTERVENTIONAL,PHASE3,501.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,"Lymphoblastic Leukemia, Acute","Prednisone, Dexamethasone, Vincristine, Daunorubicin|Doxorubicin, L-asparaginase, PEG-L-asparaginase, Erwinia asparaginase|Methotrexate, Cyclophosphamide, Cytarabine, Etoposide|Mercaptopurine, Imatinib|chemotherapy, intrathecal chemotherapy|steroid therapy, hematopoietic stem cell transplantation",DRUG|PROCEDURE,2,3,12 Months,18 Years,ALL,False,St. Jude Children's Research Hospital,OTHER,1,2,United States,1.0,0,0,1,0,0,3.0,1,0,0,0,1,6.218600119691729,xlarge,0,1,0,1,0,1,1,0,1,0,1,0,1,1,5,1,1,0,0,6,1,2000-07-08,,,2000.0,0,1,0
NCT00163111,"A Clinical Study Intended To Compare Treatment With Voriconazole To Treatment With Amphotericin Followed By Fluconazole In Patients With Candidemia, A Serious Fungus Infection Of The Blood.","A Randomized, Open Label, Comparative Multicenter Study Of Voriconazole Versus Conventional Amphotericin B Followed By Fluconazole In The Treatment Of Candidaemia In Non Neutropenic Subjects.",COMPLETED,1998-09,2003-05,2011-04-26,INTERVENTIONAL,PHASE3,412.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Candidiasis,"VFENDÂ® I.V., Oral|Conventional amphotericin B|Diflucan IV, oral",DRUG,1,1,18 Years,70 Years,ALL,False,Pfizer,INDUSTRY,0,0,,1.0,0,0,1,0,0,3.0,0,0,0,0,1,6.023447592961033,large,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,1,1,0,0,3,1,,,,,0,1,0
NCT05397171,A First-in-human Study to Evaluate the Safety and Tolerability of AZD8853 in Participants With Selected Advanced/Metastatic Solid Tumours,"A Phase I/IIa First-in-human, Open-label Study to Evaluate the Safety, Pharmacokinetics, Pharmacodynamics, and Preliminary Efficacy of AZD8853 in Participants With Selected Advanced/Metastatic Solid Tumours",TERMINATED,2022-06-07,2023-06-06,2024-10-01,INTERVENTIONAL,PHASE1|PHASE2,17.0,ACTUAL,NON_RANDOMIZED,SEQUENTIAL,TREATMENT,NONE,"Urinary Bladder Neoplasms|Colorectal Cancer|Carcinoma, Non-Small-Cell Lung",AZD8853|Zirconium-89 crefmirlimab berdoxam,DRUG,2,13,18 Years,130 Years,ALL,False,AstraZeneca,INDUSTRY,1,6,Canada|United States,0.0,1,1,0,0,1,1.5,1,0,0,0,3,2.8903717578961645,small,1,1,1,0,1,1,1,1,1,0,0,0,1,0,15,1,1,0,0,2,1,2022-06-07,2023-06-06,364.0,2022.0,1,5,1
NCT01628471,"MTD Determination, Safety and Efficacy of the Decitabine-Genistein Drug Combination in Advanced Solid Tumors and Non-Small Cell Lung Cancer",A Phase I/IIa Dose-Escalation Study of the Decitabine-Genistein Drug Combination in Advanced Solid Tumors and Non-Small Cell Lung Cancer (NSCLC) Subjects,COMPLETED,2012-11,2015-09,2015-09-23,INTERVENTIONAL,PHASE1|PHASE2,20.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Non Small Cell Lung Cancer,decitabine in combination with genistein,DRUG,1,2,18 Years,75 Years,ALL,False,Uman Pharma,INDUSTRY,3,1,Canada,1.0,1,1,0,0,1,1.5,1,0,0,0,1,3.044522437723423,small,1,1,1,0,0,1,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,,,,,0,1,0
NCT02874144,Anti-Inflammatory Agent in Sinusitis,"A Phase 2A, Single-Center, Randomized, Placebo-Controlled, Double-Blind Study to Assess the Efficacy of an Anti-Inflammatory Agent in Patients With Sinusitis",COMPLETED,2016-06-20,2020-08-10,2022-05-25,INTERVENTIONAL,PHASE2,43.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Nasal Polyps,AZ compound|Collection of Biological Specimens|Intranasal corticosteroid|Placebo,DRUG|OTHER,3,2,18 Years,70 Years,ALL,False,Northwestern University,OTHER,0,0,,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.784189633918261,small,1,1,0,1,0,0,0,0,0,0,1,1,1,1,5,1,1,0,0,4,1,2016-06-20,2020-08-10,1512.0,2016.0,1,1,0
NCT00716534,Study of Carboplatin/Paclitaxel in Combination With ABT-869 in Subjects With Advanced or Metastatic Non-Small Cell Lung Cancer (NSCLC),"A Phase 2 Randomized, Placebo-Controlled, Double-Blind Study of Carboplatin/Paclitaxel in Combination With ABT-869 Versus Carboplatin/Paclitaxel Alone in Subjects With Advanced or Metastatic Non-Small Cell Lung Cancer (NSCLC) as First-Line Treatment",COMPLETED,2008-06,2012-04,2013-04-29,INTERVENTIONAL,PHASE2,145.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Advanced or Metastatic Non-Small Cell Lung Cancer,ABT-869|Placebo for ABT-869|ABT-869|Carboplatin|Paclitaxel,DRUG,1,2,18 Years,,ALL,False,"AbbVie (prior sponsor, Abbott)",INDUSTRY,1,37,Russia|Australia|United States|Brazil|Czechia|Singapore,1.0,0,1,0,0,0,2.0,1,0,0,0,1,4.983606621708336,medium,0,1,1,0,1,1,1,1,1,0,1,1,1,1,3,1,1,0,0,5,1,,,,,0,2,0
NCT00161564,A Trial to Treat Patients With ITP Who Do Not Achieve a Durable Response to Rituxan Alone,"A Randomized Trial Comparing Higher Doses of Rituximab (Rituxan) With Standard Doses of Rituxan in Combination With CVP (Cyclophosphamide, Vincristine,and Prednisone) in Subjects With Chronic ITP Who Have Failed/Relapsed After Rituxan Treatment",WITHDRAWN,2004-02,,2018-07-17,INTERVENTIONAL,PHASE2,0.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Idiopathic Thrombocytopenic Purpura (ITP),Rituximab,DRUG,0,0,12 Years,,ALL,False,Weill Medical College of Cornell University,OTHER,1,1,United States,0.0,0,1,0,0,0,2.0,0,0,0,0,1,0.0,,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,,,,,0,0,0
NCT00093964,Cilengitide (EMD 121974) for Recurrent Glioblastoma Multiforme (Brain Tumor),"A Multicenter, Open-label, Randomized, Uncontrolled, Phase IIa Trial in Subjects With Recurrent Glioblastoma Multiforme to Investigate the Clinical Activity, Safety, and Tolerability of Cilengitide (EMD 121,974) Administered as a Single Agent.",COMPLETED,2004-10-13,2010-10-21,2019-04-16,INTERVENTIONAL,PHASE2,81.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Glioblastoma Multiforme,Cilengitide 500 mg|Cilengitide 2000 mg,DRUG,1,14,18 Years,,ALL,False,EMD Serono,INDUSTRY,0,17,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.406719247264253,medium,1,1,1,0,0,0,1,0,1,0,1,0,1,1,15,1,1,0,0,2,1,2004-10-13,2010-10-21,2199.0,2004.0,0,2,0
NCT02362464,Long-Term TARP Vaccination Using a Multi-Epitope TARP Peptide Autologous Dendritic Cell Vaccination in Previously Vaccinated Men on NCI 09-C-0139,A Pilot Study of Long Term TARP Vaccination Using A Multi-Epitope TARP Peptide Autologous Dendritic Cell Vaccine in Previously Vaccinated Men on NCI 09-C-0139.,COMPLETED,2015-05-12,2022-03-25,2024-12-10,INTERVENTIONAL,PHASE2,14.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Prostatic Neoplasms|Neoplasms of Prostate|Prostate Cancer|Cancer Of Prostate|Stage D0 Prostate Cancer,Multi-epitope (ME) T-cell Receptor Alternate Reading Frame Protein (TARP) vaccine,BIOLOGICAL,1,4,18 Years,,MALE,False,National Cancer Institute (NCI),NIH,0,1,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,5,2.70805020110221,small,1,1,0,1,0,0,0,0,1,0,0,0,1,0,5,1,0,1,0,1,0,2015-05-12,2022-03-25,2509.0,2015.0,1,1,0
NCT00752609,Safety and Efficacy of Peginesatide Injection for the Maintenance of Anemia in Chronic Renal Failure Participants Who Are on Hemodialysis or Do Not Require Dialysis and Previously Treated With Darbepoetin Alfa.,A Phase 2 Study of the Safety and Efficacy of Hematide Injection for the Maintenance Treatment of Anemia in Subjects With Chronic Renal Failure Who Are on Hemodialysis or Do Not Require Dialysis and Previously Treated With Darbepoetin Alfa,COMPLETED,2008-09,2009-12,2012-07-27,INTERVENTIONAL,PHASE2,102.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Anemia,Peginesatide,DRUG,1,6,18 Years,90 Years,ALL,False,Takeda,INDUSTRY,1,10,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.634728988229636,medium,0,1,1,0,1,1,1,0,1,0,0,0,1,0,7,1,1,0,0,1,0,,,,,0,1,0
NCT04901299,Fulvestrant + Neratinib In Breast Cancer,"An Open-Label Phase II Trial of Fulvestrant And Neratinib in Previously Treated HRPositive, HER2-Negative Metastatic Breast Cancer Subjects Assessed With a Test Measuring Live Cell HER2 Signaling Function",WITHDRAWN,2023-07,2025-07-01,2023-08-01,INTERVENTIONAL,PHASE2,0.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Stage IV (Metastatic) Breast Cancer|Metastatic Breast Cancer|ER Positive Breast Cancer|PR-Positive Breast Cancer|HER2-negative Breast Cancer|Invasive Breast Cancer,NERATINIB|FULVESTRANT,DRUG,1,10,18 Years,,ALL,False,Massachusetts General Hospital,OTHER,2,2,United States,0.0,0,1,0,0,0,2.0,1,0,0,0,6,0.0,,1,1,0,1,0,1,1,0,1,0,0,0,1,0,11,1,1,0,0,2,1,,2025-07-01,,,0,3,1
NCT05263999,A Study of Itolizumab in Combination With Corticosteroids for the First-Line Treatment of Acute Graft Versus Host Disease (EQUATOR),"A Phase 3, Randomized, Double-Blind, Placebo-Controlled Multicenter Study of Itolizumab in Combination With Corticosteroids for the Initial Treatment of Acute Graft Versus Host Disease",TERMINATED,2022-04-29,2025-05-12,2025-06-17,INTERVENTIONAL,PHASE3,158.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Graft Versus Host Disease|GVHD|Acute-graft-versus-host Disease|Acute GVHD|aGVHD,Itolizumab|EQ001 Placebo,DRUG|BIOLOGICAL,1,2,12 Years,,ALL,False,Equillium,INDUSTRY,1,118,Australia|United States|Canada|Portugal|South Korea|New Zealand|France|Spain|Italy|Germany|Belgium|Israel,0.0,0,0,1,0,0,3.0,0,0,0,0,5,5.0689042022202315,medium,0,1,1,0,0,1,1,1,1,1,1,1,1,1,3,1,1,1,0,2,1,2022-04-29,2025-05-12,1109.0,2022.0,1,3,1
