nct_id,brief_title,official_title,overall_status,start_date,completion_date,last_update,study_type,phase,enrollment,enrollment_type,allocation,intervention_model,primary_purpose,masking,condition,intervention_name,intervention_type,primary_outcome_count,secondary_outcome_count,min_age,max_age,sex,healthy_volunteers,lead_sponsor_name,lead_sponsor_class,collaborator_count,location_count,countries,trial_success,is_phase1,is_phase2,is_phase3,is_phase4,is_combined_phase,phase_numeric,is_oncology,is_autoimmune,is_cns,is_cardiovascular,condition_count,log_enrollment,enrollment_size,is_small_trial,is_actual_enrollment,is_industry_sponsor,is_academic_sponsor,is_big_pharma,has_collaborators,is_multisite,is_international,is_us_trial,is_europe_trial,is_randomized,is_blinded,is_treatment_purpose,is_parallel,total_outcome_count,has_secondary_outcomes,is_drug,is_biological,is_device,intervention_count,has_multiple_interventions,start_date_dt,completion_date_dt,study_duration_days,start_year,is_recent_trial,complexity_score,is_complex_trial
NCT02108860,"Abatacept for the Treatment of Relapsing, Non-Severe, Granulomatosis With Polyangiitis (Wegener's)","Abatacept (CTLA4-Ig) for the Treatment of Relapsing, Non-Severe, Granulomatosis With Polyangiitis (Wegener's) (ABROGATE)",COMPLETED,2015-04-25,2023-12-20,2024-07-29,INTERVENTIONAL,PHASE3,65.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Granulomatosis With Polyangiitis (Wegener's)|Granulomatosis With Polyangiitis|Wegener's Granulomatosis|ANCA-Associated Vasculitis,Abatacept|placebo,DRUG,1,5,15 Years,,ALL,False,University of South Florida,OTHER,5,20,United States|Germany|United Kingdom|Ireland|Canada,1.0,0,0,1,0,0,3.0,0,0,0,0,4,4.189654742026425,medium,1,1,0,1,0,1,1,1,1,1,1,1,1,1,6,1,1,0,0,2,1,,,,,0,4,1
NCT00825760,Clinical Trial to Investigate Treatment With Photodynamic Therapy to Reduce Levels of Bacteria in Leg Ulcers,"Phase II Randomised, Placebo Controlled Trial to Investigate Repeat Dose Antimicrobial Photodynamic Therapy in Patients With Chronic Leg Ulcers.",COMPLETED,2009-01,2011-09,2013-01-24,INTERVENTIONAL,PHASE2,57.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Chronic Leg Ulcers|Wound Healing,Topical PPA904 gel and light|Topical placebo gel plus light,DRUG,1,6,18 Years,,ALL,False,Photopharmica,INDUSTRY,0,4,United Kingdom,1.0,0,1,0,0,0,2.0,0,0,0,0,2,4.060443010546419,medium,1,1,1,0,0,0,1,0,0,1,1,1,1,1,7,1,1,0,0,2,1,2009-01-01,2011-09-01,973.0,2009.0,0,3,1
NCT02718820,Pembrolizumab Plus Docetaxel for the Treatment of Recurrent or Metastatic Head and Neck Cancer,Immunomodulation of Pembrolizumab Plus Docetaxel for the Treatment of Recurrent or Metastatic (R/M) Squamous Cell Carcinoma of the Head and Neck (HNSCC) After Platinum Failure,COMPLETED,2016-03,2021-12,2024-01-09,INTERVENTIONAL,PHASE1|PHASE2,22.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Head and Neck Carcinoma,Docetaxel|Pembrolizumab,DRUG,1,3,18 Years,,ALL,False,Medical University of Vienna,OTHER,0,1,Austria,1.0,1,1,0,0,1,1.5,1,0,0,0,1,3.1354942159291497,small,1,1,0,1,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,2,1,2016-03-01,2021-12-01,2101.0,2016.0,1,2,0
NCT02370420,Intra-Articular Injections of Platelet-Rich Plasma in Knee Osteoarthritis: Unique Application Versus Triple Application,Intra-Articular Injections of Platelet-Rich Plasma in Knee Osteoarthritis: Unique Application Versus Triple Application,COMPLETED,2015-03,2016-08,2018-02-19,INTERVENTIONAL,PHASE3,56.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Osteoarthritis,Platelet-Rich Plasma|rehabilitation exercises,BEHAVIORAL|BIOLOGICAL,1,2,18 Years,90 Years,ALL,True,Universidad Autonoma de Nuevo Leon,OTHER,0,1,Mexico,1.0,0,0,1,0,0,3.0,0,1,0,0,1,4.04305126783455,medium,1,1,0,1,0,0,0,0,0,0,1,1,1,1,3,1,0,1,0,2,1,2015-03-01,2016-08-01,519.0,2015.0,1,1,0
NCT00368121,EMMA-1 (Erbitux for Multiple Myeloma),Phase II Study of Cetuximab for the Refractory or Relapsed Multiple Myeloma EMMA-1(Erbitux for Multiple Myeloma),TERMINATED,2006-08,2012-06,2012-07-13,INTERVENTIONAL,PHASE2,13.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Multiple Myeloma,Cetuximab +/- Dexamethasone,DRUG,1,5,18 Years,,ALL,False,Prof. Dr. Andreas Engert,OTHER,1,3,Germany,0.0,0,1,0,0,0,2.0,1,0,0,0,1,2.6390573296152584,small,1,1,0,1,0,1,1,0,0,1,0,0,1,0,6,1,1,0,0,1,0,2006-08-01,2012-06-01,2131.0,2006.0,0,1,0
NCT00378521,Dose Response Study of a Topical Gel for the Treatment of Raynaud's Phenomenon,"Phase II Dose Response Study of a Topical Gel Formulation of Nitroglycerin, MQX-503, in the Treatment of Raynaud's Phenomenon",COMPLETED,2006-07,2006-07,2007-05-30,INTERVENTIONAL,PHASE2,15.0,ESTIMATED,RANDOMIZED,SINGLE_GROUP,TREATMENT,DOUBLE,Raynaud's Disease|Raynaud's Disease Secondary to Scleroderma|Raynaud's Disease Secondary to Autoimmune Disease,MQX-503,DRUG,1,2,18 Years,75 Years,ALL,,MediQuest Therapeutics,INDUSTRY,0,1,United States,1.0,0,1,0,0,0,2.0,0,1,0,0,3,2.772588722239781,small,1,0,1,0,0,0,0,0,1,0,1,1,1,0,3,1,1,0,0,1,0,2006-07-01,2006-07-01,0.0,2006.0,0,1,0
NCT00741221,Pemetrexed Plus Bevacizumab in Non Small Cell Lung Cancer,"Pemetrexed Plus Bevacizumab in Pretreated, Advanced or Metastatic Non Small Cell Lung Cancer (NSCLC)",COMPLETED,2008-06,2016-10,2016-10-04,INTERVENTIONAL,PHASE2,50.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Non-small-cell Lung Cancer,Pemetrexed|Bevacizumab,DRUG,1,4,18 Years,,ALL,False,Hellenic Oncology Research Group,OTHER,0,10,Greece,1.0,0,1,0,0,0,2.0,1,0,0,0,1,3.9318256327243257,small,1,1,0,1,0,0,1,0,0,0,0,0,1,0,5,1,1,0,0,2,1,2008-06-01,2016-10-01,3044.0,2008.0,0,1,0
NCT00953121,Bevacizumab Plus Irinotecan Plus Carboplatin for Recurrent Malignant Glioma (MG),Phase II Study of Bevacizumab Plus Irinotecan and Carboplatin for Recurrent Malignant Glioma Patients,COMPLETED,2009-09,2013-01,2013-09-16,INTERVENTIONAL,PHASE2,104.0,ACTUAL,NON_RANDOMIZED,PARALLEL,TREATMENT,NONE,Malignant Glioma,bevacizumab and CPT-11 and Carboplatin,DRUG,1,4,18 Years,,ALL,False,Annick Desjardins,OTHER,0,1,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,1,4.653960350157523,medium,0,1,0,1,0,0,0,0,1,0,0,0,1,1,5,1,1,0,0,1,0,2009-09-01,2013-01-01,1218.0,2009.0,0,0,0
NCT02439814,Pregnenolone and Marijuana Dependence,Effect of Pregnenolone on Cue-reactivity in Marijuana-dependent Individuals,COMPLETED,2015-06,2016-04,2018-06-18,INTERVENTIONAL,PHASE2,21.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Marijuana Dependence,Pregnenolone|Placebo,DRUG|OTHER,1,0,18 Years,65 Years,ALL,False,Medical University of South Carolina,OTHER,0,1,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.091042453358316,small,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,2,1,2015-06-01,2016-04-01,305.0,2015.0,1,1,0
NCT00151333,Study Evaluating SRA-333 in Mild to Moderate Alzheimer's Disease (AD),"A Randomized, Double-blind, Placebo-controlled, Safety, Tolerability, Pharmacokinetics, Pharmacodynamics Trial of Multiple Ascending Fixed Doses of SRA-333 in Subjects With Mild to Moderate Alzheimer's Disease.",COMPLETED,2005-02,2005-04,2009-09-04,INTERVENTIONAL,PHASE2,16.0,,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Alzheimer's Disease,SRA-333,DRUG,1,1,50 Years,85 Years,ALL,False,Wyeth is now a wholly owned subsidiary of Pfizer,INDUSTRY,0,3,United States,1.0,0,1,0,0,0,2.0,0,0,1,0,1,2.833213344056216,small,1,0,1,0,1,0,1,0,1,0,1,1,1,1,2,1,1,0,0,1,0,2005-02-01,2005-04-01,59.0,2005.0,0,0,0
NCT02284906,AD-4833/TOMM40_303 Extension Study of the Safety and Efficacy of Pioglitazone to Slow Cognitive Decline in Participants With Mild Cognitive Impairment Due to Alzheimer Disease,A Blinded Long-term Extension Study to Evaluate the Safety and Efficacy of Pioglitazone (AD-4833 Sustained Release 0.8 mg Daily) to Slow the Progression of Cognitive Decline in Subjects Who Have Completed the AD-4833/TOMM40_301 Study With Diagnosis of Mild Cognitive Impairment Due to Alzheimer Disease,TERMINATED,2015-02-12,2018-05-08,2019-07-02,INTERVENTIONAL,PHASE3,40.0,ACTUAL,NON_RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Mild Cognitive Impairment Due to Alzheimer's Disease,Pioglitazone|Placebo,DRUG,1,1,65 Years,,ALL,False,Takeda,INDUSTRY,0,43,United Kingdom|Australia|Switzerland|United States,0.0,0,0,1,0,0,3.0,0,0,1,0,1,3.713572066704308,small,1,1,1,0,1,0,1,1,1,1,0,1,1,1,2,1,1,0,0,2,1,,,,,0,2,0
NCT02205606,Efficacy/Safety of HCP1306 Tablet Versus HGP0816 Tablet in Patients With Primary Hypercholesterolemia,"A Randomized, Double-Blind, Multicenter, Phase 3 Study to Evaluate Efficacy and Safety of HCP1306 Tablet in Patients With Primary Hypercholesterolemia",COMPLETED,2014-06,2015-04,2015-09-22,INTERVENTIONAL,PHASE3,412.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Primary Hypercholesterolemia,HGP0816 5mg|HGP0816 10mg|HGP0816 20mg|HCP1306 5/10mg|HCP1306 10/10mg|HCP1306 20/10mg,DRUG,1,5,19 Years,,ALL,False,Hanmi Pharmaceutical Company Limited,INDUSTRY,0,1,South Korea,1.0,0,0,1,0,0,3.0,0,0,0,0,1,6.023447592961033,large,0,1,1,0,0,0,0,0,0,0,1,1,1,1,6,1,1,0,0,6,1,2014-06-01,2015-04-01,304.0,2014.0,0,2,0
NCT03381833,A Study With LJPC-401 for the Treatment of Myocardial Iron Overload in Patients With Transfusion-Dependent Beta Thalassemia,"A Multi-Center, Randomized, Open-Label, Parallel-Group Study With LJPC-401 for the Treatment of Myocardial Iron Overload in Patients With Transfusion-Dependent Beta Thalassemia",TERMINATED,2017-11-30,2020-01-14,2021-07-29,INTERVENTIONAL,PHASE2,84.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Beta-Thalassemia,LJPC-401|LJPC-401,DRUG,1,12,14 Years,,ALL,False,La Jolla Pharmaceutical Company,INDUSTRY,0,22,Italy|Turkey (Türkiye)|United States|Lebanon|Australia|United Kingdom|Greece|Thailand,0.0,0,1,0,0,0,2.0,0,0,0,0,1,4.442651256490317,medium,1,1,1,0,0,0,1,1,1,1,1,0,1,1,13,1,1,0,0,2,1,,,,,0,3,1
NCT03342404,A Study to Determine the Efficacy and Safety of Luspatercept in Adults With Non Transfusion Dependent Beta (β)-Thalassemia,"A Phase 2, Double-Blind, Randomized, Placebo-Controlled Multicenter Study to Determine the Efficacy and Safety of Luspatercept (ACE-536) Versus Placebo in Adults With Non-Transfusion Dependent Beta (β)-Thalassemia (The BEYOND™ Study)",COMPLETED,2018-02-05,2022-11-28,2023-12-20,INTERVENTIONAL,PHASE2,145.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Thalassemia,Luspatercept|Placebo|Best Supportive Care (BSC),DRUG|OTHER,1,29,18 Years,,ALL,False,Celgene,INDUSTRY,1,16,Italy|United States|Lebanon|United Kingdom|Greece|Thailand,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.983606621708336,medium,0,1,1,0,0,1,1,1,1,1,1,1,1,1,30,1,1,0,0,3,1,,,,,0,3,1
NCT02999633,Safety and Efficacy of Isatuximab in Lymphoblastic Leukemia,"Phase 2, Safety and Efficacy Study of Isatuximab, an Anti-CD38 Monoclonal Antibody, Administered by Intravenous (IV) Infusion in Patients With Relapsed or Refractory T-acute Lymphoblastic Leukemia (T-ALL) or T-lymphoblastic Lymphoma (T-LBL)",TERMINATED,2017-03-08,2017-11-14,2022-03-21,INTERVENTIONAL,PHASE2,14.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,T-cell Type Acute Leukemia-Precursor|T-lymphoblastic Lymphoma/Leukaemia,Isatuximab SAR650984|dexamethasone|dexamethasone|acetaminophen|ranitidine|diphenhydramine,DRUG,1,4,16 Years,,ALL,False,Sanofi,INDUSTRY,0,17,Italy|Russia|Finland|Hungary|United States|Lithuania|France,0.0,0,1,0,0,0,2.0,1,0,0,0,2,2.70805020110221,small,1,1,1,0,1,0,1,1,1,1,0,0,1,0,5,1,1,0,0,6,1,,,,,0,3,1
NCT01725152,Ganaxolone Treatment in Children With Fragile X Syndrome,"A Controlled, Double-blind, Crossover Trial of Ganaxolone in Children With Fragile X Syndrome",COMPLETED,2012-11,2016-11-01,2023-04-10,INTERVENTIONAL,PHASE2,59.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,QUADRUPLE,Fragile x Syndrome,Ganaxolone|Placebo,DRUG,1,5,6 Years,17 Years,ALL,False,Marinus Pharmaceuticals,INDUSTRY,2,2,Belgium|United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.0943445622221,medium,1,1,1,0,0,1,1,1,1,0,1,1,1,0,6,1,1,0,0,2,1,2012-11-01,,,2012.0,0,3,1
NCT01414738,Hippocampal-Avoiding Whole Brain Irradiation With Simultaneous Integrated Boost for Treatment of Brain Metastases,Phase II Trial of Hippocampal-Avoiding Whole Brain Irradiation With Simultaneous Integrated Boost for Treatment of Brain Metastases,COMPLETED,2011-10-18,2019-12-16,2021-01-26,INTERVENTIONAL,PHASE2,50.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,"Brain Neoplasms, Adult, Malignant",Radiotherapy,RADIATION,1,17,18 Years,99 Years,ALL,False,University of Texas Southwestern Medical Center,OTHER,0,1,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.9318256327243257,small,1,1,0,1,0,0,0,0,1,0,0,0,1,0,18,1,0,0,0,1,0,,,,,0,1,0
NCT05345938,A Study of Mitoxantrone Hydrochloride Liposome Injection in Subjects With Acute Myeloid Leukemia,"A Phase I/II Study to Evaluate the Safety, Tolerability, Efficacy, and Pharmacokinetics of Mitoxantrone Hydrochloride Liposome Injection in Subjects With Acute Myeloid Leukemia",TERMINATED,2022-06-14,2022-11-19,2024-02-23,INTERVENTIONAL,PHASE1|PHASE2,1.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Relapsed or Refractory Acute Myeloid Leukemia (AML),Mitoxantrone Hydrochloride Liposome,DRUG,2,13,18 Years,,ALL,False,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",INDUSTRY,0,1,China,0.0,1,1,0,0,1,1.5,1,0,0,0,1,0.6931471805599453,small,1,1,1,0,0,0,0,0,0,0,0,0,1,0,15,1,1,0,0,1,0,,,,,0,2,0
NCT01759238,Chemoradiotherapy for Patients With Oligometastatic Colorectal Cancer,Capecitabine and Bevacizumab With Radiotherapy After 3-6 Months Chemotherapy for Patients With Oligometastatic Colorectal Cancer (OLGA Trial),TERMINATED,2013-05,2014-10,2022-07-01,INTERVENTIONAL,PHASE2,1.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Colorectal Cancer|Metastases,Capecitabine|Bevacizumab|Radiotherapy,DRUG|RADIATION,1,6,18 Years,,ALL,False,Universitätsklinikum Hamburg-Eppendorf,OTHER,0,1,Germany,0.0,0,1,0,0,0,2.0,1,0,0,0,2,0.6931471805599453,small,1,1,0,1,0,0,0,0,0,1,0,0,1,0,7,1,1,0,0,3,1,2013-05-01,2014-10-01,518.0,2013.0,0,3,1
NCT04629248,A Study Evaluating the Efficacy and Safety of Obinutuzumab in Participants With Primary Membranous Nephropathy,"A Phase III Randomized, Open-Label Active Comparator-Controlled Multicenter Study to Evaluate Efficacy and Safety of Obinutuzumab in Patients With Primary Membranous Nephropathy",ACTIVE_NOT_RECRUITING,2021-06-25,2027-12-21,2026-01-07,INTERVENTIONAL,PHASE3,142.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Primary Membranous Nephropathy,Obinutuzumab|Tacrolimus|Methylprednisolone|Acetaminophen|Diphenhydramine,DRUG,1,14,18 Years,75 Years,ALL,False,Hoffmann-La Roche,INDUSTRY,0,50,China|Italy|Argentina|Russia|Turkey (Türkiye)|United States|Spain|Brazil|Poland|Israel|France,,0,0,1,0,0,3.0,0,0,0,0,1,4.962844630259907,medium,0,1,1,0,1,0,1,1,1,1,1,0,1,1,15,1,1,0,0,5,1,,,,,0,3,1
NCT02033226,"Clinical, Anti-Inflammatory And Anti-Infective Properties Of Amniotic Membranes Used For Guided Tissue Regeneration","Evaluation of Clinical, Anti-Inflammatory and Anti-Infective Properties of Amniotic Membranes Used For Guided Tissue Regeneration in Contained Defects",COMPLETED,2012-03,2013-09,2015-12-22,INTERVENTIONAL,PHASE3,54.0,ACTUAL,RANDOMIZED,SINGLE_GROUP,TREATMENT,DOUBLE,Chronic Periodontitis,Amniotic Membrane|Control group (Hydroxyapatite only),DEVICE,1,1,30 Years,55 Years,ALL,True,SVS Institute of Dental Sciences,OTHER,0,1,India,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.007333185232471,medium,1,1,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1,2,1,2012-03-01,2013-09-01,549.0,2012.0,0,1,0
NCT05275426,"A Study of LY2880070 and Gemcitabine in People With Ewing Sarcoma,Ewing-Like Sarcoma, and Desmoplastic Small Round Cell Tumor","A Phase II Study of Oral CHK1 Inhibitor LY2880070 in Combination With Low-Dose Gemcitabine in Patients With Relapsed or Refractory Ewing Sarcoma, Ewing-like Sarcoma, and Desmoplastic Small Round Cell Tumor",COMPLETED,2022-03-02,2025-08-11,2025-08-15,INTERVENTIONAL,PHASE2,14.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Ewing Sarcoma|Ewing-Like Sarcoma,LY2880070|Gemcitabine,DRUG,1,0,,,ALL,False,Memorial Sloan Kettering Cancer Center,OTHER,0,1,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,2,2.70805020110221,small,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,,,,,0,2,0
NCT00469326,Atorvastatin Pre-Treatment Influences the Risk of Percutaneous Coronary Intervention Study,Atorvastatin Pre-Treatment Influences the Risk of Percutaneous Coronary Intervention Study,COMPLETED,2005-04,2008-12,2009-01-27,INTERVENTIONAL,PHASE3,200.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,NONE,Coronary Artery Disease,Atorvastatin,DRUG,1,1,,,ALL,False,"University Hospital, Motol",OTHER,0,1,Czechia,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.303304908059076,medium,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,1,0,2005-04-01,2008-12-01,1340.0,2005.0,0,0,0
NCT00417326,Controlled Study of ONO-5046Na in Patients With Acute Respiratory Failure Associated With Community-Acquired Pneumonia,ONO-5046Na Phase II Study - A Pilot Study for Patients With Acute Respiratory Failure,COMPLETED,2006-12,,2012-06-13,INTERVENTIONAL,PHASE2,174.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Community-acquired Pneumonia,ONO-5046Na|ONO-5046Na,DRUG,1,2,20 Years,79 Years,ALL,False,Ono Pharmaceutical Co. Ltd,INDUSTRY,0,9,Japan,1.0,0,1,0,0,0,2.0,0,0,0,0,1,5.1647859739235145,medium,0,1,1,0,0,0,1,0,0,0,1,1,1,1,3,1,1,0,0,2,1,2006-12-01,,,2006.0,0,1,0
NCT00003126,Interleukin-2 in Treating Patients With Stage III or Stage IV Kidney Cancer,A Randomized Controlled Phase III Adjuvant Trial of High-Dose Bolus IL-2 in Patients With High-Risk Renal Cell Carcinoma,COMPLETED,1997-06,2002-08,2017-01-04,INTERVENTIONAL,PHASE3,69.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Kidney Cancer,Interleukin-2,DRUG,1,1,16 Years,,ALL,False,Loyola University,OTHER,1,15,United States,1.0,0,0,1,0,0,3.0,1,0,0,0,1,4.248495242049359,medium,1,1,0,1,0,1,1,0,1,0,1,0,1,1,2,1,1,0,0,1,0,1997-06-01,2002-08-01,1887.0,1997.0,0,0,0
NCT00276978,Aripiprazole Augmentation Therapy in Treatment-resistant Depression,Aripiprazole Augmentation Therapy in Treatment-resistant Depression,WITHDRAWN,2005-06,2009-11,2022-08-10,INTERVENTIONAL,PHASE3,0.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Therapy-resistant Depression,Aripiprazole,DRUG,1,0,18 Years,70 Years,ALL,False,University Hospital Freiburg,OTHER,0,1,Germany,0.0,0,0,1,0,0,3.0,0,0,1,0,1,0.0,,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,2005-06-01,2009-11-01,1614.0,2005.0,0,0,0
NCT00574678,Analyzing the Composition of Tears to Identify Cancer,"ACT: Analyzing the Composition of Tears to Identify Cancer (Breast, Ovarian, Colon)",COMPLETED,2006-12,2016-02,2021-08-05,INTERVENTIONAL,PHASE1|PHASE2,150.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,DIAGNOSTIC,NONE,Breast Cancer|Ovarian Cancer|Colon Cancer|Benign Disease,Tear collection,OTHER,1,0,18 Years,,ALL,False,University of Arkansas,OTHER,1,1,United States,1.0,1,1,0,0,1,1.5,1,0,0,0,4,5.017279836814924,medium,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2006-12-01,2016-02-01,3349.0,2006.0,0,2,0
NCT00293878,Study on the Safety and Effects on Lipids of FM-VP4 in Subjects With Primary Hypercholesterolemia,"A Phase 2, Randomized, Double-Blind, Placebo-Controlled, Multicenter Study of the Safety and Effects on Lipids of 12 Weeks of 2 Doses of FM-VP4 in Subjects With Primary Hypercholesterolemia",COMPLETED,2005-11,,2007-02-26,INTERVENTIONAL,PHASE2,150.0,,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Hypercholesterolemia,Disodium Ascorbyl Phytostanol Phosphate (FM-VP4),DRUG,1,3,18 Years,75 Years,ALL,,Forbes Medi-Tech,INDUSTRY,0,14,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,5.017279836814924,medium,0,0,1,0,0,0,1,0,1,0,1,1,1,1,4,1,1,0,0,1,0,2005-11-01,,,2005.0,0,0,0
NCT00313378,Effects of Perioperative Systemic Ketamine on Development of Long-term Neuropathic Pain After Thoracotomy,Effects of Perioperative Systemic Ketamine on Development of Long-term Neuropathic Pain After Thoracotomy.,COMPLETED,2004-04,2008-05,2013-04-04,INTERVENTIONAL,PHASE3,78.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Partial Pneumonectomy Under Lateral or Posterolateral Thoracotomy.,Hypothetica,DRUG,1,2,20 Years,75 Years,ALL,False,"University Hospital, Clermont-Ferrand",OTHER,0,1,France,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.3694478524670215,medium,1,1,0,1,0,0,0,0,0,1,1,1,1,1,3,1,1,0,0,1,0,2004-04-01,2008-05-01,1491.0,2004.0,0,0,0
NCT01621243,M402 in Combination With Nab-Paclitaxel and Gemcitabine in Pancreatic Cancer,"A Phase I/II, Two-Part, Multicenter Study to Evaluate the Safety and Efficacy of M402 in Combination With Nab-Paclitaxel and Gemcitabine in Patients With Metastatic Pancreatic Cancer",TERMINATED,2012-05,2016-10-24,2018-08-29,INTERVENTIONAL,PHASE1|PHASE2,128.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Metastatic Pancreatic Cancer,nab-paclitaxel|gemcitabine|placebo|Necuparanib,DRUG,2,2,18 Years,,ALL,False,"Momenta Pharmaceuticals, Inc.",INDUSTRY,0,37,Canada|United States,0.0,1,1,0,0,1,1.5,1,0,0,0,1,4.859812404361672,medium,0,1,1,0,0,0,1,1,1,0,1,1,1,1,4,1,1,0,0,4,1,2012-05-01,,,2012.0,0,3,1
NCT03410043,"Osimertinib, Surgery, and Radiation Therapy in Treating Patients With Stage IIIB or IV Non-small Cell Lung Cancer With EGFR Mutations, NORTHSTAR Study",Randomized Phase II Trial of Osimertinib With or Without Local Consolidation Therapy (LCT) for Patients With EGFR-Mutant Metastatic NSCLC (NORTHSTAR),ACTIVE_NOT_RECRUITING,2018-01-17,2026-04-01,2025-12-26,INTERVENTIONAL,PHASE2,173.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Lung Non-Small Cell Carcinoma|Recurrent Lung Non-Small Cell Carcinoma|Stage IIIB Lung Cancer AJCC v8|Stage IV Lung Cancer AJCC v8|Stage IVA Lung Cancer AJCC v8|Stage IVB Lung Cancer AJCC v8,Osimertinib|Radiation Therapy|Therapeutic Conventional Surgery,DRUG|RADIATION|PROCEDURE,1,5,18 Years,,ALL,False,M.D. Anderson Cancer Center,OTHER,2,4,United States,,0,1,0,0,0,2.0,1,0,0,0,6,5.159055299214529,medium,0,1,0,1,0,1,1,0,1,0,1,0,1,1,6,1,1,0,0,3,1,,,,,0,3,1
NCT02545543,A Study to Evaluate the Immunogenicity and Safety of Seqirus Quadrivalent Influenza Vaccine (QIV) in a Pediatric Population 5 Through 17 Years of Age,"A Phase 3, Randomized, Multicenter, Observer-Blinded, Noninferiority Study to Evaluate the Immunogenicity and Safety of a Seqirus Quadrivalent Inactivated Influenza Virus Vaccine (Seqirus QIV) With a US-Licensed 2015-2016 Quadrivalent Inactivated Comparator Influenza Vaccine (Comparator QIV) in a Pediatric Population 5 Through 17 Years of Age",COMPLETED,2015-09,2016-06,2018-05-23,INTERVENTIONAL,PHASE3,2278.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,QUADRUPLE,"Influenza, Human",Seqirus QIV|Comparator QIV,BIOLOGICAL,2,9,5 Years,17 Years,ALL,True,Seqirus,INDUSTRY,0,32,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,1,7.731492029245684,xlarge,0,1,1,0,0,0,1,0,1,0,1,1,0,1,11,1,0,1,0,2,1,2015-09-01,2016-06-01,274.0,2015.0,1,2,0
NCT03798743,Phase II Study on Sintilimab Combined With Docetaxel for Chemotherapy Failure Advanced NSCLC: the SUCCESS Study,"Single Center, Single Arm Phase II Study on Efficacy Evaluation and Bio-marker Analysis of Sintilimab Combined With Docetaxel for Double Platinum-based Chemotherapy Failure Advanced Non-small Cell Lung Cancer",COMPLETED,2019-01-01,2022-03-01,2022-03-02,INTERVENTIONAL,PHASE2,30.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Non-small Cell Lung Cancer,Sintilimab Combined With Docetaxel,DRUG,1,5,18 Years,75 Years,ALL,False,Hunan Province Tumor Hospital,OTHER,0,1,China,1.0,0,1,0,0,0,2.0,1,0,0,0,1,3.4339872044851463,small,1,1,0,1,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,1,0,,,,,0,1,0
